videoName,PhaseName,Start,End
RALIHR_surgeon01_fps01_0067,positioning suture,27:18:00,27:49:00
RALIHR_surgeon01_fps01_0067,peritoneal closure,27:49:00,49:38:00
RALIHR_surgeon01_fps01_0067,positioning suture,49:38:00,52:14:00
RALIHR_surgeon01_fps01_0067,peritoneal closure,52:14:00,53:40:00
RALIHR_surgeon01_fps01_0067,positioning suture,53:40:00,54:01:00
RALIHR_surgeon01_fps01_0067,peritoneal closure,54:01:00,56:36:00
RALIHR_surgeon01_fps01_0067,positioning suture,56:36:00,57:27:00
RALIHR_surgeon01_fps01_0067,transitionary idle,57:27:00,57:56:00
RALIHR_surgeon01_fps01_0068,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0068,positioning suture,0:08,0:25
RALIHR_surgeon01_fps01_0068,transitionary idle,0:25,1:07
RALIHR_surgeon01_fps01_0068,peritoneal scoring,1:07,4:15
RALIHR_surgeon01_fps01_0068,preperioneal dissection,4:15,5:28
RALIHR_surgeon01_fps01_0068,reduction of hernia,5:28,17:26
RALIHR_surgeon01_fps01_0068,transitionary idle,17:26,17:38
RALIHR_surgeon01_fps01_0068,stationary idle,17:38,17:55
RALIHR_surgeon01_fps01_0068,transitionary idle,17:55,17:56
RALIHR_surgeon01_fps01_0068,stationary idle,17:56,18:49
RALIHR_surgeon01_fps01_0068,transitionary idle,18:49,19:17
RALIHR_surgeon01_fps01_0068,positioning suture,19:17,20:12
RALIHR_surgeon01_fps01_0068,primary hernia repair,20:12,23:48
RALIHR_surgeon01_fps01_0068,positioning suture,23:48,24:10:00
RALIHR_surgeon01_fps01_0068,transitionary idle,24:10:00,24:15:00
RALIHR_surgeon01_fps01_0068,mesh positioning,24:15:00,24:20:00
RALIHR_surgeon01_fps01_0068,transitionary idle,24:20:00,24:25:00
RALIHR_surgeon01_fps01_0068,reduction of hernia,24:25:00,26:20:00
RALIHR_surgeon01_fps01_0068,transitionary idle,26:20:00,26:25:00
RALIHR_surgeon01_fps01_0068,mesh placement,26:25:00,37:16:00
RALIHR_surgeon01_fps01_0068,transitionary idle,37:16:00,38:44:00
RALIHR_surgeon01_fps01_0068,catheter insertion,38:44:00,39:18:00
RALIHR_surgeon01_fps01_0068,transitionary idle,39:18:00,39:22:00
RALIHR_surgeon01_fps01_0068,positioning suture,39:22:00,39:32:00
RALIHR_surgeon01_fps01_0068,peritoneal closure,39:32:00,49:16:00
RALIHR_surgeon01_fps01_0068,positioning suture,49:16:00,50:12:00
RALIHR_surgeon01_fps01_0068,transitionary idle,50:12:00,50:51:00
RALIHR_surgeon01_fps01_0068,positioning suture,50:51:00,51:00:00
RALIHR_surgeon01_fps01_0068,peritoneal closure,51:00:00,58:49:00
RALIHR_surgeon01_fps01_0068,positioning suture,58:49:00,59:23:00
RALIHR_surgeon01_fps01_0068,transitionary idle,59:23:00,59:42:00
RALIHR_surgeon01_fps01_0069,transitionary idle,0:00:00,0:00:11
RALIHR_surgeon01_fps01_0069,peritoneal scoring,0:00:11,0:02:09
RALIHR_surgeon01_fps01_0069,preperioneal dissection,0:02:09,0:08:37
RALIHR_surgeon01_fps01_0069,reduction of hernia,0:08:37,0:10:25
RALIHR_surgeon01_fps01_0069,transitionary idle,0:10:25,0:10:32
RALIHR_surgeon01_fps01_0069,mesh placement,0:10:32,0:11:08
RALIHR_surgeon01_fps01_0069,transitionary idle,0:11:08,0:11:26
RALIHR_surgeon01_fps01_0069,peritoneal scoring,0:11:26,0:12:07
RALIHR_surgeon01_fps01_0069,transitionary idle,0:12:07,0:12:29
RALIHR_surgeon01_fps01_0069,peritoneal scoring,0:12:29,0:14:18
RALIHR_surgeon01_fps01_0069,preperioneal dissection,0:14:18,0:19:46
RALIHR_surgeon01_fps01_0069,reduction of hernia,0:19:46,0:27:23
RALIHR_surgeon01_fps01_0069,transitionary idle,0:27:23,0:27:28
RALIHR_surgeon01_fps01_0069,mesh placement,0:27:28,0:28:56
RALIHR_surgeon01_fps01_0069,transitionary idle,0:28:56,0:29:39
RALIHR_surgeon01_fps01_0069,mesh placement,0:29:39,0:32:10
RALIHR_surgeon01_fps01_0069,transitionary idle,0:32:10,0:32:20
RALIHR_surgeon01_fps01_0069,mesh placement,0:32:20,0:36:24
RALIHR_surgeon01_fps01_0069,transitionary idle,0:36:24,0:37:13
RALIHR_surgeon01_fps01_0069,catheter insertion,0:37:13,0:38:09
RALIHR_surgeon01_fps01_0069,transitionary idle,0:38:09,0:38:20
RALIHR_surgeon01_fps01_0069,positioning suture,0:38:20,0:38:56
RALIHR_surgeon01_fps01_0069,peritoneal closure,0:38:56,0:44:41
RALIHR_surgeon01_fps01_0069,positioning suture,0:44:41,0:44:47
RALIHR_surgeon01_fps01_0069,peritoneal closure,0:44:47,0:44:56
RALIHR_surgeon01_fps01_0069,positioning suture,0:44:56,0:46:50
RALIHR_surgeon01_fps01_0069,peritoneal closure,0:46:50,1:00:34
RALIHR_surgeon01_fps01_0069,positioning suture,1:00:34,1:03:05
RALIHR_surgeon01_fps01_0069,peritoneal closure,1:03:05,1:04:28
RALIHR_surgeon01_fps01_0069,positioning suture,1:04:28,1:04:57
RALIHR_surgeon01_fps01_0069,peritoneal closure,1:04:57,1:06:53
RALIHR_surgeon01_fps01_0069,positioning suture,1:06:53,1:07:29
RALIHR_surgeon01_fps01_0069,transitionary idle,1:07:29,1:07:52
RALIHR_surgeon01_fps01_0070,transitionary idle,0:00,0:08
RALIHR_surgeon01_fps01_0070,positioning suture,0:08,0:27
RALIHR_surgeon01_fps01_0070,transitionary idle,0:27,0:43
RALIHR_surgeon01_fps01_0070,peritoneal scoring,0:43,2:34
RALIHR_surgeon01_fps01_0070,preperioneal dissection,2:34,5:21
RALIHR_surgeon01_fps01_0070,reduction of hernia,5:21,7:54
RALIHR_surgeon01_fps01_0070,transitionary idle,7:54,8:03
RALIHR_surgeon01_fps01_0070,mesh placement,8:03,8:25
RALIHR_surgeon01_fps01_0070,transitionary idle,8:25,8:34
RALIHR_surgeon01_fps01_0070,mesh positioning,8:34,8:38
RALIHR_surgeon01_fps01_0070,transitionary idle,8:38,8:49
RALIHR_surgeon01_fps01_0070,peritoneal scoring,8:49,10:45
RALIHR_surgeon01_fps01_0070,preperioneal dissection,10:45,12:45
RALIHR_surgeon01_fps01_0070,reduction of hernia,12:45,15:42
RALIHR_surgeon01_fps01_0070,transitionary idle,15:42,15:52
RALIHR_surgeon01_fps01_0070,mesh placement,15:52,16:07
RALIHR_surgeon01_fps01_0070,transitionary idle,16:07,16:40
RALIHR_surgeon01_fps01_0070,positioning suture,16:40,17:10
RALIHR_surgeon01_fps01_0070,primary hernia repair,17:10,19:34
RALIHR_surgeon01_fps01_0070,positioning suture,19:34,19:50
RALIHR_surgeon01_fps01_0070,transitionary idle,19:50,19:58
RALIHR_surgeon01_fps01_0070,mesh placement,19:58,22:39
RALIHR_surgeon01_fps01_0070,transitionary idle,22:39,22:58
RALIHR_surgeon01_fps01_0070,mesh placement,22:58,24:54:00
RALIHR_surgeon01_fps01_0070,transitionary idle,24:54:00,25:17:00
RALIHR_surgeon01_fps01_0070,positioning suture,25:17:00,25:27:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,25:27:00,25:59:00
RALIHR_surgeon01_fps01_0070,catheter insertion,25:59:00,26:27:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,26:27:00,30:21:00
RALIHR_surgeon01_fps01_0070,positioning suture,30:21:00,30:39:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,30:39:00,32:19:00
RALIHR_surgeon01_fps01_0070,positioning suture,32:19:00,32:24:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,32:24:00,33:09:00
RALIHR_surgeon01_fps01_0070,positioning suture,33:09:00,33:22:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,33:22:00,35:26:00
RALIHR_surgeon01_fps01_0070,positioning suture,35:26:00,35:53:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,35:53:00,45:35:00
RALIHR_surgeon01_fps01_0070,positioning suture,45:35:00,48:34:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,48:34:00,51:10:00
RALIHR_surgeon01_fps01_0070,positioning suture,51:10:00,51:24:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,51:24:00,52:23:00
RALIHR_surgeon01_fps01_0070,positioning suture,52:23:00,54:08:00
RALIHR_surgeon01_fps01_0070,peritoneal closure,54:08:00,57:27:00
RALIHR_surgeon01_fps01_0070,positioning suture,57:27:00,57:55:00
RALIHR_surgeon01_fps01_0070,transitionary idle,57:55:00,58:18:00
